Project_Name,Project_URL,Project_Hash,Test_filename,Test_classname,Test_funcname,Test_parametrization,Order-dependent,Verdict_Isolated,Verdict_OriginalOrder
Butter.MAS.PythonAPI,https://github.com/bennymeg/Butter.MAS.PythonAPI,f86ebe75df3826f62a268645cdbe4400b43fab07,butter/mas/tests/api_test.py,TestUdpClientApiMethods,testMoveMotorInDirection,,TRUE,Passed,Passed
Butter.MAS.PythonAPI,https://github.com/bennymeg/Butter.MAS.PythonAPI,f86ebe75df3826f62a268645cdbe4400b43fab07,butter/mas/tests/clients/client_http_test.py,TestHttpClientApiMethods,testGetAvailableAnimations,,TRUE,Passed,Passed
Butter.MAS.PythonAPI,https://github.com/bennymeg/Butter.MAS.PythonAPI,f86ebe75df3826f62a268645cdbe4400b43fab07,butter/mas/tests/clients/client_http_test.py,TestHttpClientApiMethods,testGetAvailableHandlers,,TRUE,Passed,Passed
Butter.MAS.PythonAPI,https://github.com/bennymeg/Butter.MAS.PythonAPI,f86ebe75df3826f62a268645cdbe4400b43fab07,butter/mas/tests/clients/client_http_test.py,TestHttpClientApiMethods,testGetAvailableMotorRegisters,,TRUE,Passed,Passed
Butter.MAS.PythonAPI,https://github.com/bennymeg/Butter.MAS.PythonAPI,f86ebe75df3826f62a268645cdbe4400b43fab07,butter/mas/tests/clients/client_http_test.py,TestHttpClientApiMethods,testGetAvailableSounds,,TRUE,Passed,Passed
Butter.MAS.PythonAPI,https://github.com/bennymeg/Butter.MAS.PythonAPI,f86ebe75df3826f62a268645cdbe4400b43fab07,butter/mas/tests/clients/client_http_test.py,TestHttpClientApiMethods,testGetMotorRegister,,TRUE,Passed,Passed
Butter.MAS.PythonAPI,https://github.com/bennymeg/Butter.MAS.PythonAPI,f86ebe75df3826f62a268645cdbe4400b43fab07,butter/mas/tests/clients/client_http_test.py,TestHttpClientApiMethods,testGetMotorRegisterRange,,TRUE,Passed,Passed
Butter.MAS.PythonAPI,https://github.com/bennymeg/Butter.MAS.PythonAPI,f86ebe75df3826f62a268645cdbe4400b43fab07,butter/mas/tests/clients/client_http_test.py,TestHttpClientApiMethods,testMoveMotorInDirection,,TRUE,Passed,Passed
Butter.MAS.PythonAPI,https://github.com/bennymeg/Butter.MAS.PythonAPI,f86ebe75df3826f62a268645cdbe4400b43fab07,butter/mas/tests/clients/client_http_test.py,TestHttpClientApiMethods,testMoveMotorInTime,,TRUE,Passed,Passed
Butter.MAS.PythonAPI,https://github.com/bennymeg/Butter.MAS.PythonAPI,f86ebe75df3826f62a268645cdbe4400b43fab07,butter/mas/tests/clients/client_http_test.py,TestHttpClientApiMethods,testMoveMotorToPosition,,TRUE,Passed,Passed
Butter.MAS.PythonAPI,https://github.com/bennymeg/Butter.MAS.PythonAPI,f86ebe75df3826f62a268645cdbe4400b43fab07,butter/mas/tests/clients/client_http_test.py,TestHttpClientApiMethods,testPauseAnimation,,TRUE,Passed,Passed
