Project_Name,Project_URL,Project_Hash,Test1,Message1,Test2,Message2,Script,Gruber
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-True-True-False-False-True-True],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_timeline,nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-True-True-inf-False-False-True],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-True-False-inf-True-True-True],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-False-False-inf-False-True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-False-True-False-True-True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_following[12345678901],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_feedback[False-True1],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-False-True-inf-False-True-True],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-False-False-inf-False-True-True],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-False-True-inf-True-True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_followers[12345678901],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-False-True-inf-True-False-True],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-True-True-inf-True-True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_sleep_feedback_unsuccessful[False-True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-False-True-inf-False-False-True],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-True-True-False-False-False-True],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-False-False-inf-True-False-False],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_sleep_feedback_successful[True-True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-False-True-False-False-False-True],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-True-True-inf-True-False-True],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_media_comments[False-True],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-True-True-False-False-True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-True-True-False-True-False-True],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-False-True-False-False-False-False],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-False-True-False-True-False-True],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_following[12345678900],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_feedback[False-True0],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-False-True-False-False-True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-False-False-inf-True-True-True],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-True-False-inf-False-False-False],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-True-False-inf-False-True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-True-True-inf-False-True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-False-False-inf-True-True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-True-False-inf-False-True-True],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_media_comments[True-True],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-True-True-inf-False-True-True],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_hashtag[like_hashtag1],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-True-False-inf-True-False-True],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-False-True-inf-True-False-False],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-True-True-inf-True-True-True],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-True-True-False-True-True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-True-False-inf-True-False-False],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_media_comments[False-False],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_media_comments[True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_sleep_feedback_successful[False-False-False],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_sleep_feedback_successful[True-False-True],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-True-True-False-True-True-True],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-False-True-inf-False-True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-True-True-False-True-False-False],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_followers[12345678900],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_feedback[True-True],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_sleep_feedback_unsuccessful[True-True-True],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_sleep_feedback_successful[False-True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-False-True-False-True-True-True],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-True-False-inf-False-False-True],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_feedback[True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],assert [] == False,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-True-True-inf-False-True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_media_comments[True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_followers[12345678900],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_sleep_feedback_successful[False-True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-True-True-False-False-False-True],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_hashtag[like_hashtag2],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-False-True-inf-False-True-True],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-False-False-inf-False-True-True],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_media_comments[True-True],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-False-True-False-False-True-True],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-False-True-False-False-False-True],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_sleep_feedback_successful[True-False-True],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_sleep_feedback_unsuccessful[True-True-True],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-False-False-inf-True-True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-False-False-inf-False-True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_sleep_feedback_successful[True-True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-False-False-inf-True-True-True],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-True-True-False-True-False-False],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_timeline,nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-True-True-False-True-True-True],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-True-False-inf-True-True-True],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-True-True-inf-False-False-True],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-False-True-inf-False-False-False],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-True-True-False-False-True-True],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-False-False-inf-False-False-True],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like_comment[123456789012345671],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-True-True-inf-True-True-True],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-True-True-inf-False-True-True],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-True-True-False-True-True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_following[12345678900],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_sleep_feedback_unsuccessful[True-False-True],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_hashtag[like_hashtag1],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_feedback[True-True],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-True-False-inf-True-False-True],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-False-True-inf-True-False-True],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-True-True-False-False-True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_following[12345678901],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-False-True-inf-False-False-True],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-True-False-inf-True-True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_feedback[True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_sleep_feedback_unsuccessful[False-True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-True-False-inf-False-False-True],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-False-True-False-inf-False-True-True],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-False-False-inf-False-False-False],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-False-False-inf-True-False-False],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-False-True-False-True-False-False],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-True-True-inf-True-True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_bot_like[1234567890-True-False-True-inf-False-True-False],nan,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],assert 0 == 5,failed,Failed
